,album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2114,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7bmaIj97ZBuFyDewh5lY4s'}, 'href': 'https://api.spotify.com/v1/albums/7bmaIj97ZBuFyDewh5lY4s', 'id': '7bmaIj97ZBuFyDewh5lY4s', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c89d6d3da4431db2eb42acb2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c89d6d3da4431db2eb42acb2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c89d6d3da4431db2eb42acb2', 'width': 64}], 'name': 'Fiction And Fact', 'release_date': '2011-05-17', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:7bmaIj97ZBuFyDewh5lY4s'}",Beast,1,225800,False,{'isrc': 'KRA391100306'},{'spotify': 'https://open.spotify.com/track/4Cdyx3bs8mMYVJWP3wHPXj'},https://api.spotify.com/v1/tracks/4Cdyx3bs8mMYVJWP3wHPXj,4Cdyx3bs8mMYVJWP3wHPXj,False,True,On Rainy Days,47,https://p.scdn.co/mp3-preview/5a3f2bbfe8421737920c56026d554fec533f6b77?cid=ef4c80d91330490ebcdf815a11c05719,8,track,spotify:track:4Cdyx3bs8mMYVJWP3wHPXj,0.688,0.612,8,-6.303,0,0.0574,0.72,0.0,0.106,0.692,90.022,225800,4
2115,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6xtwhgCQDV11P8MPmM4nIu'}, 'href': 'https://api.spotify.com/v1/albums/6xtwhgCQDV11P8MPmM4nIu', 'id': '6xtwhgCQDV11P8MPmM4nIu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735a9fcc619cfceba84afb89c0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025a9fcc619cfceba84afb89c0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515a9fcc619cfceba84afb89c0', 'width': 64}], 'name': 'Midnight Sun', 'release_date': '2012-07-22', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6xtwhgCQDV11P8MPmM4nIu'}",Beast,1,218566,False,{'isrc': 'KRA391200583'},{'spotify': 'https://open.spotify.com/track/3NlzcNh6rPwP0FAVXgt8rG'},https://api.spotify.com/v1/tracks/3NlzcNh6rPwP0FAVXgt8rG,3NlzcNh6rPwP0FAVXgt8rG,False,True,Beautiful Night,47,https://p.scdn.co/mp3-preview/79155fcc1d49d206e39778839ed2f6fe67e3b377?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:3NlzcNh6rPwP0FAVXgt8rG,0.652,0.941,10,-1.957,0,0.0564,0.0441,0.0,0.317,0.685,123.03,218567,4
2116,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2bYQizcDT7UdexHetsvQNa'}, 'href': 'https://api.spotify.com/v1/albums/2bYQizcDT7UdexHetsvQNa', 'id': '2bYQizcDT7UdexHetsvQNa', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27307875c3565aefaa26856982b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0207875c3565aefaa26856982b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485107875c3565aefaa26856982b', 'width': 64}], 'name': 'Time', 'release_date': '2014-10-20', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:2bYQizcDT7UdexHetsvQNa'}",Beast,1,233848,False,{'isrc': 'KRA391400030'},{'spotify': 'https://open.spotify.com/track/0uvl4TuFhdWZshHX9Hd6kI'},https://api.spotify.com/v1/tracks/0uvl4TuFhdWZshHX9Hd6kI,0uvl4TuFhdWZshHX9Hd6kI,False,True,12:30,46,https://p.scdn.co/mp3-preview/d0b241fc7c53bf24966bb862574baf7a1fe020f1?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0uvl4TuFhdWZshHX9Hd6kI,0.637,0.792,1,-2.932,1,0.033,0.346,0.0,0.0743,0.536,99.909,233848,3
2117,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4wHBrte1fTjzF10FZ3b4cJ'}, 'href': 'https://api.spotify.com/v1/albums/4wHBrte1fTjzF10FZ3b4cJ', 'id': '4wHBrte1fTjzF10FZ3b4cJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c16aa1c533f9befe58857a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020c16aa1c533f9befe58857a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510c16aa1c533f9befe58857a2', 'width': 64}], 'name': 'So Beast', 'release_date': '2011-08-11', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:4wHBrte1fTjzF10FZ3b4cJ'}",Beast,1,211986,False,{'isrc': 'KRA391000175'},{'spotify': 'https://open.spotify.com/track/7n8mDoVNjR0WtD1kw4nT1F'},https://api.spotify.com/v1/tracks/7n8mDoVNjR0WtD1kw4nT1F,7n8mDoVNjR0WtD1kw4nT1F,False,True,Breath,45,https://p.scdn.co/mp3-preview/d2fbe21de206abe2f26e4c6c624898c54d6cded0?cid=ef4c80d91330490ebcdf815a11c05719,5,track,spotify:track:7n8mDoVNjR0WtD1kw4nT1F,0.687,0.851,2,-3.986,0,0.111,0.0358,0.0,0.153,0.479,128.008,211987,4
2118,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2x29rw7sHezje8lFwT1XCn'}, 'href': 'https://api.spotify.com/v1/albums/2x29rw7sHezje8lFwT1XCn', 'id': '2x29rw7sHezje8lFwT1XCn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27301541381ac827d0f1b53e3ee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0201541381ac827d0f1b53e3ee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485101541381ac827d0f1b53e3ee', 'width': 64}], 'name': 'Hard to love, How to love', 'release_date': '2013-07-19', 'release_date_precision': 'day', 'total_tracks': 8, 'type': 'album', 'uri': 'spotify:album:2x29rw7sHezje8lFwT1XCn'}",Beast,1,216868,False,{'isrc': 'KRA391300707'},{'spotify': 'https://open.spotify.com/track/0yiW0iUlPQg5htp6GyR7v7'},https://api.spotify.com/v1/tracks/0yiW0iUlPQg5htp6GyR7v7,0yiW0iUlPQg5htp6GyR7v7,False,True,Shadow,43,https://p.scdn.co/mp3-preview/89c4927966055adb1fdea19bd0339b9b4e461998?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:0yiW0iUlPQg5htp6GyR7v7,0.68,0.918,6,-2.201,0,0.0673,0.175,0.0,0.0901,0.752,114.915,216869,4
2119,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/65Obnqf7caRzQdlRrOkeOO'}, 'href': 'https://api.spotify.com/v1/albums/65Obnqf7caRzQdlRrOkeOO', 'id': '65Obnqf7caRzQdlRrOkeOO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cda3c5c9e8494db6c21e1307', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cda3c5c9e8494db6c21e1307', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cda3c5c9e8494db6c21e1307', 'width': 64}], 'name': 'Good Luck', 'release_date': '2014-06-16', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:65Obnqf7caRzQdlRrOkeOO'}",Beast,1,202161,False,{'isrc': 'KRA391400013'},{'spotify': 'https://open.spotify.com/track/1525jdrsuBkw29tUIP8YKR'},https://api.spotify.com/v1/tracks/1525jdrsuBkw29tUIP8YKR,1525jdrsuBkw29tUIP8YKR,False,True,Good Luck,43,https://p.scdn.co/mp3-preview/a8211b6c16560b9217955fb0c84bba40a5594ead?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:1525jdrsuBkw29tUIP8YKR,0.565,0.938,10,-2.756,0,0.106,0.094,0.0,0.307,0.577,100.043,202162,4
2120,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0n1qdcHDKYabc9KFyeCVm8'}, 'href': 'https://api.spotify.com/v1/albums/0n1qdcHDKYabc9KFyeCVm8', 'id': '0n1qdcHDKYabc9KFyeCVm8', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ab23318fe1a62c9329168c95', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ab23318fe1a62c9329168c95', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ab23318fe1a62c9329168c95', 'width': 64}], 'name': 'Highlight', 'release_date': '2016-07-04', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:0n1qdcHDKYabc9KFyeCVm8'}",Beast,1,234798,False,{'isrc': 'KRA391600031'},{'spotify': 'https://open.spotify.com/track/71OjTriwJJDop8oB4P8IBU'},https://api.spotify.com/v1/tracks/71OjTriwJJDop8oB4P8IBU,71OjTriwJJDop8oB4P8IBU,False,True,Ribbon,41,https://p.scdn.co/mp3-preview/24a6d223ad943e4bfb46750ace3baa85603290e4?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:71OjTriwJJDop8oB4P8IBU,0.492,0.866,0,-1.85,1,0.047,0.299,0.0,0.363,0.577,199.95,234799,3
2121,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1B7oXzVqP0X5AS8HsMaUtg'}, 'href': 'https://api.spotify.com/v1/albums/1B7oXzVqP0X5AS8HsMaUtg', 'id': '1B7oXzVqP0X5AS8HsMaUtg', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b549673bade0ad750b414e06', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b549673bade0ad750b414e06', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b549673bade0ad750b414e06', 'width': 64}], 'name': 'Shock Of The New Era', 'release_date': '2010-03-01', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:1B7oXzVqP0X5AS8HsMaUtg'}",Beast,1,225594,False,{'isrc': 'KRA391000012'},{'spotify': 'https://open.spotify.com/track/2nzKrSghWXVnpudod8SKoY'},https://api.spotify.com/v1/tracks/2nzKrSghWXVnpudod8SKoY,2nzKrSghWXVnpudod8SKoY,False,True,Shock,41,https://p.scdn.co/mp3-preview/c2ac1b3d092e8035be11a0560092b82d1c2d2627?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:2nzKrSghWXVnpudod8SKoY,0.69,0.904,8,-3.83,1,0.0365,0.00208,0.0,0.0793,0.525,134.962,225595,4
2122,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC'}, 'href': 'https://api.spotify.com/v1/artists/1Pr9gT0veB2tgcisQeIGoC', 'id': '1Pr9gT0veB2tgcisQeIGoC', 'name': 'Beast', 'type': 'artist', 'uri': 'spotify:artist:1Pr9gT0veB2tgcisQeIGoC'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4wHBrte1fTjzF10FZ3b4cJ'}, 'href': 'https://api.spotify.com/v1/albums/4wHBrte1fTjzF10FZ3b4cJ', 'id': '4wHBrte1fTjzF10FZ3b4cJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c16aa1c533f9befe58857a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020c16aa1c533f9befe58857a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510c16aa1c533f9befe58857a2', 'width': 64}], 'name': 'So Beast', 'release_date': '2011-08-11', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:4wHBrte1fTjzF10FZ3b4cJ'}",Beast,1,216639,False,{'isrc': 'KRA391000203'},{'spotify': 'https://open.spotify.com/track/37MUCFMO84F1Pzpmwvqjut'},https://api.spotify.com/v1/tracks/37MUCFMO84F1Pzpmwvqjut,37MUCFMO84F1Pzpmwvqjut,False,True,Beautiful,41,https://p.scdn.co/mp3-preview/6fd9b528937763d30a51349272fed50dba62e191?cid=ef4c80d91330490ebcdf815a11c05719,6,track,spotify:track:37MUCFMO84F1Pzpmwvqjut,0.695,0.907,11,-4.731,0,0.0327,0.0244,0.0,0.0809,0.916,136.976,216639,4
2123,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5gYRiAIuyb6yFdrG5sXfLG'}, 'href': 'https://api.spotify.com/v1/albums/5gYRiAIuyb6yFdrG5sXfLG', 'id': '5gYRiAIuyb6yFdrG5sXfLG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273082fecac969cd7619d40865a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02082fecac969cd7619d40865a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851082fecac969cd7619d40865a', 'width': 64}], 'name': 'Because of You', 'release_date': '2009-11-25', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:5gYRiAIuyb6yFdrG5sXfLG'}",After School,1,238811,False,{'isrc': 'KRA380901453'},{'spotify': 'https://open.spotify.com/track/53PNN2kVM1eFU8C9KRs1jT'},https://api.spotify.com/v1/tracks/53PNN2kVM1eFU8C9KRs1jT,53PNN2kVM1eFU8C9KRs1jT,False,True,Because of you,48,https://p.scdn.co/mp3-preview/56ff2941b9c1b0ee0b9a4e92f242fcc5c6033374?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:53PNN2kVM1eFU8C9KRs1jT,0.691,0.824,1,-3.916,0,0.0344,0.219,0.0,0.343,0.579,124.888,238811,4
2124,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2Gwu5SCjiLprQy9GTaAQ5h'}, 'href': 'https://api.spotify.com/v1/albums/2Gwu5SCjiLprQy9GTaAQ5h', 'id': '2Gwu5SCjiLprQy9GTaAQ5h', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739112a48ae624cfad75275a27', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029112a48ae624cfad75275a27', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519112a48ae624cfad75275a27', 'width': 64}], 'name': 'Afterschool 3rd Single BANG', 'release_date': '2010-03-25', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:2Gwu5SCjiLprQy9GTaAQ5h'}",After School,1,198269,False,{'isrc': 'KRA381000313'},{'spotify': 'https://open.spotify.com/track/4eIyItvPfLiRpBsvk81voz'},https://api.spotify.com/v1/tracks/4eIyItvPfLiRpBsvk81voz,4eIyItvPfLiRpBsvk81voz,False,True,bang,45,https://p.scdn.co/mp3-preview/e05b72f0c9135c3ae3862444e6b59366b64e5b46?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4eIyItvPfLiRpBsvk81voz,0.799,0.696,2,-5.014,1,0.0433,0.00312,0.0417,0.333,0.284,120.011,198269,4
2125,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6dIwlMT5nRODXU03vPs1lv'}, 'href': 'https://api.spotify.com/v1/albums/6dIwlMT5nRODXU03vPs1lv', 'id': '6dIwlMT5nRODXU03vPs1lv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27368b5609837df4be8924d4922', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0268b5609837df4be8924d4922', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485168b5609837df4be8924d4922', 'width': 64}], 'name': ""After School The 6th Maxi Single 'First Love'"", 'release_date': '2013-06-13', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6dIwlMT5nRODXU03vPs1lv'}",After School,1,217738,False,{'isrc': 'KRA381204568'},{'spotify': 'https://open.spotify.com/track/2LdOm1BBfBbQjw9LrqmfuC'},https://api.spotify.com/v1/tracks/2LdOm1BBfBbQjw9LrqmfuC,2LdOm1BBfBbQjw9LrqmfuC,False,True,First Love,45,https://p.scdn.co/mp3-preview/b1d5344a78a911e2fa60ce7fcd0c19be4e7bafc7?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:2LdOm1BBfBbQjw9LrqmfuC,0.689,0.851,4,-2.96,0,0.0594,0.135,0.0,0.263,0.672,89.99,217738,4
2126,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1fgyOFuEGFnWRTT1SwWH0V'}, 'href': 'https://api.spotify.com/v1/albums/1fgyOFuEGFnWRTT1SwWH0V', 'id': '1fgyOFuEGFnWRTT1SwWH0V', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dacc10e0d0c58d9483ac3e61', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dacc10e0d0c58d9483ac3e61', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dacc10e0d0c58d9483ac3e61', 'width': 64}], 'name': 'VIRGIN', 'release_date': '2011-04-28', 'release_date_precision': 'day', 'total_tracks': 13, 'type': 'album', 'uri': 'spotify:album:1fgyOFuEGFnWRTT1SwWH0V'}",After School,1,274782,False,{'isrc': 'KRA381001505'},{'spotify': 'https://open.spotify.com/track/50JMmvCIMZCniuFeCOsRc4'},https://api.spotify.com/v1/tracks/50JMmvCIMZCniuFeCOsRc4,50JMmvCIMZCniuFeCOsRc4,False,True,Shampoo,43,https://p.scdn.co/mp3-preview/8802938fa98510cd9b0b28df9cf43d0fe0957d2e?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:50JMmvCIMZCniuFeCOsRc4,0.662,0.9,4,-4.536,1,0.0348,0.207,0.0,0.103,0.689,126.943,274782,4
2127,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0EVENGRGK3M0TMi6mSv44q'}, 'href': 'https://api.spotify.com/v1/albums/0EVENGRGK3M0TMi6mSv44q', 'id': '0EVENGRGK3M0TMi6mSv44q', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27374228757fd73c00b7d47d707', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0274228757fd73c00b7d47d707', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485174228757fd73c00b7d47d707', 'width': 64}], 'name': 'AFTERSCHOOL 5th Maxi-Single (Korea Release)', 'release_date': '2012-06-20', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:0EVENGRGK3M0TMi6mSv44q'}",After School,1,195996,False,{'isrc': 'KRA381201089'},{'spotify': 'https://open.spotify.com/track/1XX7qmxpxVj504Q6Iox4ac'},https://api.spotify.com/v1/tracks/1XX7qmxpxVj504Q6Iox4ac,1XX7qmxpxVj504Q6Iox4ac,False,True,Flashback,41,https://p.scdn.co/mp3-preview/dbfe5205ae23b5b554bcbb50dd9d51de3a10e954?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:1XX7qmxpxVj504Q6Iox4ac,0.718,0.846,1,-3.323,1,0.0886,0.066,0.0,0.0697,0.552,130.035,195997,4
2128,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD'}, 'href': 'https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD', 'id': '1loWI8jVk9btgJXHgqHXPD', 'name': 'After School', 'type': 'artist', 'uri': 'spotify:artist:1loWI8jVk9btgJXHgqHXPD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7DYlr2x4oRyg23zFQOsGG9'}, 'href': 'https://api.spotify.com/v1/albums/7DYlr2x4oRyg23zFQOsGG9', 'id': '7DYlr2x4oRyg23zFQOsGG9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27337295e1a95e6c156c853f770', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0237295e1a95e6c156c853f770', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485137295e1a95e6c156c853f770', 'width': 64}], 'name': 'Diva', 'release_date': '2009-04-09', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:7DYlr2x4oRyg23zFQOsGG9'}",After School,1,198295,False,{'isrc': 'KRA380900675'},{'spotify': 'https://open.spotify.com/track/2zpQSMe7xEFeSdGNoFLWl8'},https://api.spotify.com/v1/tracks/2zpQSMe7xEFeSdGNoFLWl8,2zpQSMe7xEFeSdGNoFLWl8,False,True,DIVA,37,https://p.scdn.co/mp3-preview/d86206ce640668d3d4f1b2344466228bfe95cf0f?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:2zpQSMe7xEFeSdGNoFLWl8,0.672,0.988,4,-2.082,0,0.062,0.182,0.0,0.252,0.855,129.989,198296,4
