album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3r5m8utqRZYJnpep7xxVyq'}, 'href': 'https://api.spotify.com/v1/albums/3r5m8utqRZYJnpep7xxVyq', 'id': '3r5m8utqRZYJnpep7xxVyq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f7da7c0f322b7a1c95190d92', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f7da7c0f322b7a1c95190d92', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f7da7c0f322b7a1c95190d92', 'width': 64}], 'name': 'LOVE SHOT– The 5th Album Repackage', 'release_date': '2018-12-13', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:3r5m8utqRZYJnpep7xxVyq'}",EXO,1,200306,False,{'isrc': 'KRA301800573'},{'spotify': 'https://open.spotify.com/track/0yB4jrSwN0bFtFRDR5vyMj'},https://api.spotify.com/v1/tracks/0yB4jrSwN0bFtFRDR5vyMj,0yB4jrSwN0bFtFRDR5vyMj,False,True,Love Shot,71,https://p.scdn.co/mp3-preview/fd7e47082fc14d0db38ffc4a53368bd0bdb2029d?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,200306,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7uNyF6MKaVHi5TJqIiNobm'}, 'href': 'https://api.spotify.com/v1/albums/7uNyF6MKaVHi5TJqIiNobm', 'id': '7uNyF6MKaVHi5TJqIiNobm', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bda510d66361378f273f4ee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022bda510d66361378f273f4ee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512bda510d66361378f273f4ee', 'width': 64}], 'name': 'OBSESSION - The 6th Album', 'release_date': '2019-11-27', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:7uNyF6MKaVHi5TJqIiNobm'}",EXO,1,203520,False,{'isrc': 'KRA301900545'},{'spotify': 'https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD'},https://api.spotify.com/v1/tracks/7fK0csBoqbcgUuWGV0cpoD,7fK0csBoqbcgUuWGV0cpoD,False,True,Obsession,71,https://p.scdn.co/mp3-preview/6f67fcff150ac3e130cd129c2aafdcce63293e19?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7fK0csBoqbcgUuWGV0cpoD,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.704,0.729,7,-3.851,1,0.0624,0.0024,0.0,0.218,0.71,129.992,203520,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5Cckx6G2aRR4aZBV6eIYdc'}, 'href': 'https://api.spotify.com/v1/albums/5Cckx6G2aRR4aZBV6eIYdc', 'id': '5Cckx6G2aRR4aZBV6eIYdc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315a67578922d65121b12073d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0215a67578922d65121b12073d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485115a67578922d65121b12073d', 'width': 64}], 'name': ""EX'ACT - The 3rd Album"", 'release_date': '2016-06-09', 'release_date_precision': 'day', 'total_tracks': 22, 'type': 'album', 'uri': 'spotify:album:5Cckx6G2aRR4aZBV6eIYdc'}",EXO,1,221341,False,{'isrc': 'KRA301600167'},{'spotify': 'https://open.spotify.com/track/7GbUWl6qLW1gdngbEV2WDJ'},https://api.spotify.com/v1/tracks/7GbUWl6qLW1gdngbEV2WDJ,7GbUWl6qLW1gdngbEV2WDJ,False,True,Monster,70,https://p.scdn.co/mp3-preview/6fae651cae4450ee3a4e1e23769b3a63356b12ba?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7GbUWl6qLW1gdngbEV2WDJ,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,221341,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/53pJcIJBdlm5rhVhjSnvHn'}, 'href': 'https://api.spotify.com/v1/albums/53pJcIJBdlm5rhVhjSnvHn', 'id': '53pJcIJBdlm5rhVhjSnvHn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b787b5b8c27a5dbd360c0f59', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b787b5b8c27a5dbd360c0f59', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b787b5b8c27a5dbd360c0f59', 'width': 64}], 'name': 'THE WAR - The 4th Album', 'release_date': '2017-07-18', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:53pJcIJBdlm5rhVhjSnvHn'}",EXO,1,190422,False,{'isrc': 'KRA301700304'},{'spotify': 'https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa'},https://api.spotify.com/v1/tracks/5EzitieoPnjyKHAq0gfRMa,5EzitieoPnjyKHAq0gfRMa,False,True,Ko Ko Bop,68,https://p.scdn.co/mp3-preview/852f0bfc037942932e38172e84dd05671a00c634?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:5EzitieoPnjyKHAq0gfRMa,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,190423,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/53pJcIJBdlm5rhVhjSnvHn'}, 'href': 'https://api.spotify.com/v1/albums/53pJcIJBdlm5rhVhjSnvHn', 'id': '53pJcIJBdlm5rhVhjSnvHn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b787b5b8c27a5dbd360c0f59', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b787b5b8c27a5dbd360c0f59', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b787b5b8c27a5dbd360c0f59', 'width': 64}], 'name': 'THE WAR - The 4th Album', 'release_date': '2017-07-18', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:53pJcIJBdlm5rhVhjSnvHn'}",EXO,1,176026,False,{'isrc': 'KRA301700303'},{'spotify': 'https://open.spotify.com/track/2ujA6F1cpk3m8lsPE5aKua'},https://api.spotify.com/v1/tracks/2ujA6F1cpk3m8lsPE5aKua,2ujA6F1cpk3m8lsPE5aKua,False,True,전야 前夜 The Eve,67,https://p.scdn.co/mp3-preview/aaab722d75f53aa892feab615e5b08e54a5814aa?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:2ujA6F1cpk3m8lsPE5aKua,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,176026,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0PepQsL30ADZO7gc4Tz7Af'}, 'href': 'https://api.spotify.com/v1/albums/0PepQsL30ADZO7gc4Tz7Af', 'id': '0PepQsL30ADZO7gc4Tz7Af', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f8b83bc0fb25c1526113ce86', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f8b83bc0fb25c1526113ce86', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f8b83bc0fb25c1526113ce86', 'width': 64}], 'name': 'The 2nd Album ‘EXODUS’', 'release_date': '2015-03-30', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:0PepQsL30ADZO7gc4Tz7Af'}",EXO,1,211013,False,{'isrc': 'KRA301500111'},{'spotify': 'https://open.spotify.com/track/6Rx0ORYPP3GH9rTvGS5Vy8'},https://api.spotify.com/v1/tracks/6Rx0ORYPP3GH9rTvGS5Vy8,6Rx0ORYPP3GH9rTvGS5Vy8,False,True,CALL ME BABY,66,https://p.scdn.co/mp3-preview/76020ef447d24c9fa8feac6fe86f27b59fefe333?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6Rx0ORYPP3GH9rTvGS5Vy8,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.692,0.886,1,-2.519,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4qduCvpyBL5hGYdBvCvcDA'}, 'href': 'https://api.spotify.com/v1/albums/4qduCvpyBL5hGYdBvCvcDA', 'id': '4qduCvpyBL5hGYdBvCvcDA', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732795c34a8931367a0916de54', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022795c34a8931367a0916de54', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512795c34a8931367a0916de54', 'width': 64}], 'name': ""The 1st Album 'XOXO' (Repackage)"", 'release_date': '2013-08-05', 'release_date_precision': 'day', 'total_tracks': 28, 'type': 'album', 'uri': 'spotify:album:4qduCvpyBL5hGYdBvCvcDA'}",EXO,1,207053,False,{'isrc': 'KRA301300166'},{'spotify': 'https://open.spotify.com/track/4pi0Elz7B7cLfw37J3bYm9'},https://api.spotify.com/v1/tracks/4pi0Elz7B7cLfw37J3bYm9,4pi0Elz7B7cLfw37J3bYm9,False,True,으르렁 Growl,64,https://p.scdn.co/mp3-preview/ae0b317c1fa91309737c27977e657bee0abcef54?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:4pi0Elz7B7cLfw37J3bYm9,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.681,0.814,11,-2.83,0,0.0603,0.145,0.0,0.556,0.876,89.99,207053,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0aMI0Kctp6xwSnRFakNF3D'}, 'href': 'https://api.spotify.com/v1/albums/0aMI0Kctp6xwSnRFakNF3D', 'id': '0aMI0Kctp6xwSnRFakNF3D', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e981530e5e8e1d5e95ae507', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022e981530e5e8e1d5e95ae507', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512e981530e5e8e1d5e95ae507', 'width': 64}], 'name': 'DON’T MESS UP MY TEMPO – The 5th Album', 'release_date': '2018-11-02', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:0aMI0Kctp6xwSnRFakNF3D'}",EXO,1,224482,False,{'isrc': 'KRA301800481'},{'spotify': 'https://open.spotify.com/track/4EjUFjzi4ErWjklOA3Aslu'},https://api.spotify.com/v1/tracks/4EjUFjzi4ErWjklOA3Aslu,4EjUFjzi4ErWjklOA3Aslu,False,True,Tempo,64,https://p.scdn.co/mp3-preview/38f958dcccc927ed3624662a201823020fbe64d0?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:4EjUFjzi4ErWjklOA3Aslu,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.686,0.842,0,-4.423,1,0.1,0.237,0.0,0.0683,0.519,115.944,224483,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4e75ohAqqgV3zgLn8qMxki'}, 'href': 'https://api.spotify.com/v1/albums/4e75ohAqqgV3zgLn8qMxki', 'id': '4e75ohAqqgV3zgLn8qMxki', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273735f6b24c0067007c7e5c0d4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02735f6b24c0067007c7e5c0d4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851735f6b24c0067007c7e5c0d4', 'width': 64}], 'name': 'LOTTO - The 3rd Album Repackage', 'release_date': '2016-08-18', 'release_date_precision': 'day', 'total_tracks': 26, 'type': 'album', 'uri': 'spotify:album:4e75ohAqqgV3zgLn8qMxki'}",EXO,1,189774,False,{'isrc': 'KRA301600281'},{'spotify': 'https://open.spotify.com/track/6ukWoX4AHV76JdYVdKRPk8'},https://api.spotify.com/v1/tracks/6ukWoX4AHV76JdYVdKRPk8,6ukWoX4AHV76JdYVdKRPk8,False,True,Lotto,63,https://p.scdn.co/mp3-preview/8d642ca7d289f6e22c8f61c6cf0746ce6c957f79?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6ukWoX4AHV76JdYVdKRPk8,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.798,0.867,11,-3.207,0,0.0386,0.0618,0.0,0.193,0.702,99.996,189775,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O'}, 'href': 'https://api.spotify.com/v1/artists/3cjEqqelV9zb4BYE3qDQ4O', 'id': '3cjEqqelV9zb4BYE3qDQ4O', 'name': 'EXO', 'type': 'artist', 'uri': 'spotify:artist:3cjEqqelV9zb4BYE3qDQ4O'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5yUlewRtRySsb77hEoTTIu'}, 'href': 'https://api.spotify.com/v1/albums/5yUlewRtRySsb77hEoTTIu', 'id': '5yUlewRtRySsb77hEoTTIu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c77e5477af193c0e7771e171', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c77e5477af193c0e7771e171', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c77e5477af193c0e7771e171', 'width': 64}], 'name': 'THE POWER OF MUSIC– The 4th Album ‘THE WAR’ Repackage', 'release_date': '2017-09-05', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:5yUlewRtRySsb77hEoTTIu'}",EXO,1,222405,False,{'isrc': 'KRA301700488'},{'spotify': 'https://open.spotify.com/track/53YZi9zgTnF0Py0K6ejyWz'},https://api.spotify.com/v1/tracks/53YZi9zgTnF0Py0K6ejyWz,53YZi9zgTnF0Py0K6ejyWz,False,True,Power,61,https://p.scdn.co/mp3-preview/d3decbd1491764515f15fa6e1690b25dcb97312b?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:53YZi9zgTnF0Py0K6ejyWz,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,0.657,0.943,7,-3.031,1,0.0856,0.0315,0.0,0.149,0.76,127.958,222406,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl'}, 'href': 'https://api.spotify.com/v1/artists/4ufh0WuMZh6y4Dmdnklvdl', 'id': '4ufh0WuMZh6y4Dmdnklvdl', 'name': 'BAEKHYUN', 'type': 'artist', 'uri': 'spotify:artist:4ufh0WuMZh6y4Dmdnklvdl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/75sPv82oaDKYjtuuS4l3Vc'}, 'href': 'https://api.spotify.com/v1/albums/75sPv82oaDKYjtuuS4l3Vc', 'id': '75sPv82oaDKYjtuuS4l3Vc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a280844e6f3397b0632ff64f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a280844e6f3397b0632ff64f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a280844e6f3397b0632ff64f', 'width': 64}], 'name': 'Delight - The 2nd Mini Album', 'release_date': '2020-05-25', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:75sPv82oaDKYjtuuS4l3Vc'}",BAEKHYUN,1,227173,False,{'isrc': 'KRA302000267'},{'spotify': 'https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44'},https://api.spotify.com/v1/tracks/6kKC35sKUh2FUx4M0qAL44,6kKC35sKUh2FUx4M0qAL44,False,True,Candy,77,https://p.scdn.co/mp3-preview/7b80f764ca1fb9ae96cf2978fbe3d44ae3d84c29?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6kKC35sKUh2FUx4M0qAL44,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,0.649,0.767,11,-3.838,0,0.0455,0.24,0.0,0.0929,0.608,149.918,227173,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl'}, 'href': 'https://api.spotify.com/v1/artists/4ufh0WuMZh6y4Dmdnklvdl', 'id': '4ufh0WuMZh6y4Dmdnklvdl', 'name': 'BAEKHYUN', 'type': 'artist', 'uri': 'spotify:artist:4ufh0WuMZh6y4Dmdnklvdl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6AeMj5CMeTXRGhmUuv0LH3'}, 'href': 'https://api.spotify.com/v1/albums/6AeMj5CMeTXRGhmUuv0LH3', 'id': '6AeMj5CMeTXRGhmUuv0LH3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738c0903b4b02840c57f103db4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028c0903b4b02840c57f103db4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518c0903b4b02840c57f103db4', 'width': 64}], 'name': 'City Lights - The 1st Mini Album', 'release_date': '2019-07-10', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6AeMj5CMeTXRGhmUuv0LH3'}",BAEKHYUN,1,235509,False,{'isrc': 'KRA301900276'},{'spotify': 'https://open.spotify.com/track/0WSTInLqMrT9po0LAHpZCJ'},https://api.spotify.com/v1/tracks/0WSTInLqMrT9po0LAHpZCJ,0WSTInLqMrT9po0LAHpZCJ,False,True,UN Village,67,https://p.scdn.co/mp3-preview/3e786329c65076a7e482cfb290b4a64761b7c122?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0WSTInLqMrT9po0LAHpZCJ,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,0.674,0.589,6,-3.806,0,0.112,0.267,0.0,0.312,0.577,83.985,235509,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl'}, 'href': 'https://api.spotify.com/v1/artists/4ufh0WuMZh6y4Dmdnklvdl', 'id': '4ufh0WuMZh6y4Dmdnklvdl', 'name': 'BAEKHYUN', 'type': 'artist', 'uri': 'spotify:artist:4ufh0WuMZh6y4Dmdnklvdl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/75sPv82oaDKYjtuuS4l3Vc'}, 'href': 'https://api.spotify.com/v1/albums/75sPv82oaDKYjtuuS4l3Vc', 'id': '75sPv82oaDKYjtuuS4l3Vc', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a280844e6f3397b0632ff64f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a280844e6f3397b0632ff64f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a280844e6f3397b0632ff64f', 'width': 64}], 'name': 'Delight - The 2nd Mini Album', 'release_date': '2020-05-25', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:75sPv82oaDKYjtuuS4l3Vc'}",BAEKHYUN,1,205293,False,{'isrc': 'KRA302000273'},{'spotify': 'https://open.spotify.com/track/4dYODiAYvJHWQJtNganYCY'},https://api.spotify.com/v1/tracks/4dYODiAYvJHWQJtNganYCY,4dYODiAYvJHWQJtNganYCY,False,True,Love Again,63,https://p.scdn.co/mp3-preview/8f46e785c7561954b43a8014857496661f3cc1b5?cid=ef4c80d91330490ebcdf815a11c05719,7,track,spotify:track:4dYODiAYvJHWQJtNganYCY,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,0.684,0.595,4,-5.423,0,0.0364,0.286,8.55e-06,0.106,0.564,95.059,205293,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl'}, 'href': 'https://api.spotify.com/v1/artists/4ufh0WuMZh6y4Dmdnklvdl', 'id': '4ufh0WuMZh6y4Dmdnklvdl', 'name': 'BAEKHYUN', 'type': 'artist', 'uri': 'spotify:artist:4ufh0WuMZh6y4Dmdnklvdl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6hjVPB4sG0Gwme1e9hy62b'}, 'href': 'https://api.spotify.com/v1/albums/6hjVPB4sG0Gwme1e9hy62b', 'id': '6hjVPB4sG0Gwme1e9hy62b', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27380dfd598210665b9021eee0f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0280dfd598210665b9021eee0f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485180dfd598210665b9021eee0f', 'width': 64}], 'name': 'Dr. Romantic 2 OST Part.1', 'release_date': '2020-01-07', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:6hjVPB4sG0Gwme1e9hy62b'}",BAEKHYUN,1,193930,False,{'isrc': 'KRA381905500'},{'spotify': 'https://open.spotify.com/track/1RMUSljuiZKUNaf6xskK9n'},https://api.spotify.com/v1/tracks/1RMUSljuiZKUNaf6xskK9n,1RMUSljuiZKUNaf6xskK9n,False,True,My Love,62,https://p.scdn.co/mp3-preview/5724fa4ffe8f0b3862b6806752b20030395b5718?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:1RMUSljuiZKUNaf6xskK9n,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,0.619,0.462,4,-9.154,1,0.0402,0.854,3.68e-06,0.0932,0.131,123.945,193931,4
